Test case...
f(3803.00000000000) = 0.89287748146
f(3804.00000000000) = -0.44042472270
f(3805.00000000000) = -1.36880246793
f(3806.00000000000) = -1.03870953670
f(3807.00000000000) = 0.24636815232
f(3808.00000000000) = 1.30493609828
f(3809.00000000000) = 1.16375181351
f(3810.00000000000) = -0.04738052169
f(3811.00000000000) = -1.21495142375
f(3812.00000000000) = -1.26550158985
f(3813.00000000000) = -0.15255543040
f(3814.00000000000) = 1.10064948821
f(3815.00000000000) = 1.34192234327
f(3816.00000000000) = 0.34943798452
f(3817.00000000000) = -0.96431804568
f(3818.00000000000) = -1.39148451187
f(3819.00000000000) = -0.53932653500
f(3820.00000000000) = 0.80868577092
f(3821.00000000000) = 1.41319610849
f(3822.00000000000) = 0.71842046121
f(3823.00000000000) = -0.63686764494
f(3824.00000000000) = -1.40662257540
f(3825.00000000000) = -0.88313519701
f(3826.00000000000) = 0.45230260873
f(3827.00000000000) = 1.37189548190
f(3828.00000000000) = 1.03017397583
f(3829.00000000000) = -0.25868473272
f(3830.00000000000) = -1.30970989100
f(3831.00000000000) = -1.15659381553
f(3832.00000000000) = 0.05988928004
f(3833.00000000000) = 1.22131044773
f(3834.00000000000) = 1.25986442214
f(3835.00000000000) = 0.14010485700
f(3836.00000000000) = -1.10846646754
f(3837.00000000000) = -1.33791883378
f(3838.00000000000) = -0.33729479437
f(3839.00000000000) = 0.97343652347
f(3840.00000000000) = 1.38919479086
f(3841.00000000000) = 0.52773377414
f(3842.00000000000) = -0.81892324076
f(3843.00000000000) = -1.41266600476
f(3844.00000000000) = -0.70761015883
f(3845.00000000000) = 0.64801920382
f(3846.00000000000) = 1.40786269897
f(3847.00000000000) = 0.87332372138
f(3848.00000000000) = -0.46414505811
f(3849.00000000000) = -1.37488101169
f(3850.00000000000) = -1.02155770371
f(3851.00000000000) = 0.27098104591
f(3852.00000000000) = 1.31438107161
f(3853.00000000000) = 1.14934520165
f(3854.00000000000) = -0.07239334623
f(3855.00000000000) = -1.22757378544
f(3856.00000000000) = -1.25412854757
f(3857.00000000000) = -0.12764330677
f(3858.00000000000) = 1.11619660161
f(3859.00000000000) = 1.33381050208
f(3860.00000000000) = 0.32512517812
f(3861.00000000000) = -0.98247873522
f(3862.00000000000) = -1.38679623032
f(3863.00000000000) = -0.51609966681
f(3864.00000000000) = 0.82909655025
f(3865.00000000000) = 1.41202522259
f(3866.00000000000) = 0.69674441716
f(3867.00000000000) = -0.65911999220
f(3868.00000000000) = -1.40899252042
f(3869.00000000000) = -0.86344382327
f(3870.00000000000) = 0.47595114302
f(3871.00000000000) = 1.37775882338
f(3872.00000000000) = 1.01286139538
f(3873.00000000000) = -0.28325612848
f(3874.00000000000) = -1.31894927412
f(3875.00000000000) = -1.14200653978
f(3876.00000000000) = 0.08489174060
f(3877.00000000000) = 1.23374094617
f(3878.00000000000) = 1.24829441552
f(3879.00000000000) = 0.11517175605
f(3880.00000000000) = -1.12383928480
f(3881.00000000000) = -1.32959767005
f(3882.00000000000) = -0.31293008921
f(3883.00000000000) = 0.99144397250
f(3884.00000000000) = 1.38428901817
f(3885.00000000000) = 0.50442512451
f(3886.00000000000) = -0.83920490234
f(3887.00000000000) = -1.41127381218
f(3888.00000000000) = -0.68582408752
f(3889.00000000000) = 0.67016914037
f(3890.00000000000) = 1.41001195124
f(3891.00000000000) = 0.85349627675
f(3892.00000000000) = -0.48771993849
f(3893.00000000000) = -1.38052869151
f(3894.00000000000) = -1.00408573220
f(3895.00000000000) = 0.29550901872
f(3896.00000000000) = 1.32341414064
f(3897.00000000000) = 1.13457840489
f(3898.00000000000) = -0.09738348394
f(3899.00000000000) = -1.23981144674
f(3900.00000000000) = -1.24236248309
f(3901.00000000000) = -0.10269118193
f(3902.00000000000) = 1.13139391831
f(3903.00000000000) = 1.32528066775
f(3904.00000000000) = 0.30071048311
f(3905.00000000000) = -1.00033153291
f(3906.00000000000) = -1.38167335083
f(3907.00000000000) = -0.49271106191
f(3908.00000000000) = 0.84924750507
f(3909.00000000000) = 1.41041183240
f(3910.00000000000) = 0.67485002547
f(3911.00000000000) = -0.68116578265
f(3912.00000000000) = -1.41092091155
f(3913.00000000000) = -0.84348186117
f(3914.00000000000) = 0.49945052246
f(3915.00000000000) = 1.38319039907
f(3916.00000000000) = 0.99523140169
f(3917.00000000000) = -0.30773875666
f(3918.00000000000) = -1.32777532135
f(3919.00000000000) = -1.12706137894
f(3920.00000000000) = 0.10986759756
f(3921.00000000000) = 1.24578481154
f(3922.00000000000) = 1.23633321502
f(3923.00000000000) = 0.09020256226
f(3924.00000000000) = -1.13885991026
f(3925.00000000000) = -1.32085983340
f(3926.00000000000) = -0.28846731717
f(3927.00000000000) = 1.00914072013
f(3928.00000000000) = 1.37894943324
f(3929.00000000000) = 0.48095839678
f(3930.00000000000) = -0.85922357163
f(3931.00000000000) = -1.40943935079
f(3932.00000000000) = -0.66382309080
f(3933.00000000000) = 0.69210905749
f(3934.00000000000) = 1.41171933015
f(3935.00000000000) = 0.83340136114
f(3936.00000000000) = -0.51114197587
f(3937.00000000000) = -1.38574373752
f(3938.00000000000) = -0.98629909758
f(3939.00000000000) = 0.31994438413
f(3940.00000000000) = 1.33203247457
f(3941.00000000000) = 1.11945605087
f(3942.00000000000) = -0.12234310336
f(3943.00000000000) = -1.25166057258
f(3944.00000000000) = -1.23020708370
f(3945.00000000000) = -0.07770687546
f(3946.00000000000) = 1.14623667571
f(3947.00000000000) = 1.31633551337
f(3948.00000000000) = 0.27620155063
f(3949.00000000000) = -1.01787084399
f(3950.00000000000) = -1.37611747880
f(3951.00000000000) = -0.46916804989
f(3952.00000000000) = 0.86913232041
f(3953.00000000000) = 1.40835644354
f(3954.00000000000) = 0.65274414744
f(3955.00000000000) = -0.70299810753
f(3956.00000000000) = -1.41240714448
f(3957.00000000000) = -0.82325556645
f(3958.00000000000) = 0.52279338274
f(3959.00000000000) = 1.38818850682
f(3960.00000000000) = 0.97728951969
f(3961.00000000000) = -0.33212494484
f(3962.00000000000) = -1.33618526676
f(3963.00000000000) = -1.11176301655
f(3964.00000000000) = 0.13480902391
f(3965.00000000000) = 1.25743826950
f(3966.00000000000) = 1.22398456908
f(3967.00000000000) = 0.06520510054
f(3968.00000000000) = -1.15352363672
f(3969.00000000000) = -1.31170806213
f(3970.00000000000) = -0.26391414447
f(3971.00000000000) = 1.02652122052
f(3972.00000000000) = 1.37317770940
f(3973.00000000000) = 0.45734094500
f(3974.00000000000) = -0.87897297510
f(3975.00000000000) = -1.40716319548
f(3976.00000000000) = -0.64161406340
f(3977.00000000000) = 0.71383207961
f(3978.00000000000) = 1.41298430064
f(3979.00000000000) = 0.81304527197
f(3980.00000000000) = -0.53440383020
f(3981.00000000000) = -1.39052451541
f(3982.00000000000) = -0.96820337389
f(3983.00000000000) = 0.34427948449
f(3984.00000000000) = 1.34023337256
f(3985.00000000000) = 1.10398287869
f(3986.00000000000) = -0.14726438256
f(3987.00000000000) = -1.26311744963
f(3988.00000000000) = -1.21766615868
f(3989.00000000000) = -0.05269821699
f(3990.00000000000) = 1.16072022237
f(3991.00000000000) = 1.30697784222
f(3992.00000000000) = 0.25160606137
f(3993.00000000000) = -1.03509117196
f(3994.00000000000) = -1.37013035536
f(3995.00000000000) = -0.44547800872
f(3996.00000000000) = 0.88874476471
f(3997.00000000000) = 1.40585970012
f(3998.00000000000) = 0.63043371069
f(3999.00000000000) = -0.72461012495
f(4000.00000000000) = -1.41345075343
f(4001.00000000000) = -0.80277127766
f(4002.00000000000) = 0.54597240861
f(4003.00000000000) = 1.39275158029
f(4004.00000000000) = 0.95904137205
f(4005.00000000000) = -0.35640705081
f(4006.00000000000) = -1.34417647481
f(4007.00000000000) = -1.09611624686
f(4008.00000000000) = 0.15970820345
f(4009.00000000000) = 1.26869766804
f(4010.00000000000) = 1.21125234753
f(4011.00000000000) = 0.04018720468
f(4012.00000000000) = -1.16782586883
f(4013.00000000000) = -1.30214522424
f(4014.00000000000) = -0.23927826563
f(4015.00000000000) = 1.04358002690
f(4016.00000000000) = 1.36697565542
f(4017.00000000000) = 0.43358017048
f(4018.00000000000) = -0.89844692365
f(4019.00000000000) = -1.40444605957
f(4020.00000000000) = -0.61920396526
f(4021.00000000000) = 0.73533139911
f(4022.00000000000) = 1.41380646629
f(4023.00000000000) = 0.79243438847
f(4024.00000000000) = -0.55749821161
f(4025.00000000000) = -1.39486952697
f(4026.00000000000) = -0.94980423200
f(4027.00000000000) = 0.36850669362
f(4028.00000000000) = 1.34801426459
f(4029.00000000000) = 1.08816373738
f(4030.00000000000) = -0.17213951165
f(4031.00000000000) = -1.27417848753
f(4032.00000000000) = -1.20474363815
f(4033.00000000000) = -0.02767304381
f(4034.00000000000) = 1.17484001938
f(4035.00000000000) = 1.29721058681
f(4036.00000000000) = 0.22693172312
f(4037.00000000000) = -1.05198712026
f(4038.00000000000) = -1.36371385676
f(4039.00000000000) = -0.42164836244
f(4040.00000000000) = 0.90807869177
f(4041.00000000000) = 1.40292238459
f(4042.00000000000) = 0.60792570692
f(4043.00000000000) = -0.74599506210
f(4044.00000000000) = -1.41405141136
f(4045.00000000000) = -0.78203541425
f(4046.00000000000) = 0.56898033618
f(4047.00000000000) = 1.39687818951
f(4048.00000000000) = 0.94049267744
f(4049.00000000000) = -0.38057746497
f(4050.00000000000) = -1.35174644120
f(4051.00000000000) = -1.08012597330
f(4052.00000000000) = 0.18455733320
f(4053.00000000000) = 1.27955947869
f(4054.00000000000) = 1.19814054046
f(4055.00000000000) = 0.01515671484
f(4056.00000000000) = -1.18176212450
f(4057.00000000000) = -1.29217431655
f(4058.00000000000) = -0.21456740113
f(4059.00000000000) = 1.06031179336
f(4060.00000000000) = 1.36034521492
f(4061.00000000000) = 0.40968351943
f(4062.00000000000) = -0.91763931447
f(4063.00000000000) = -1.40128879455
f(4064.00000000000) = -0.59659981930
f(4065.00000000000) = 0.75660027846
f(4066.00000000000) = 1.41418556944
f(4067.00000000000) = 0.77157516973
f(4068.00000000000) = -0.58041788273
f(4069.00000000000) = -1.39877741054
f(4070.00000000000) = -0.93110743790
f(4071.00000000000) = 0.39261841913
f(4072.00000000000) = 1.35537271226
f(4073.00000000000) = 1.07200358436
f(4074.00000000000) = -0.19696069520
f(4075.00000000000) = -1.28484021993
f(4076.00000000000) = -1.19144357180
f(4077.00000000000) = -0.00263919838
f(4078.00000000000) = 1.18859164186
f(4079.00000000000) = 1.28703680804
f(4080.00000000000) = 0.20218626839
f(4081.00000000000) = -1.06855339399
f(4082.00000000000) = -1.35686999382
f(4083.00000000000) = -0.39768657886
f(4084.00000000000) = 0.92712804268
f(4085.00000000000) = 1.39954541745
f(4086.00000000000) = 0.58522718975
f(4087.00000000000) = -0.76714621729
f(4088.00000000000) = -1.41420893003
f(4089.00000000000) = -0.76105447446
f(4090.00000000000) = 0.59180995515
f(4091.00000000000) = 1.40056704126
f(4092.00000000000) = 0.92164924869
f(4093.00000000000) = -0.40462861273
f(4094.00000000000) = -1.35889279364
f(4095.00000000000) = -1.06379720694
f(4096.00000000000) = 0.20934862588
f(4097.00000000000) = 1.29002029752
f(4098.00000000000) = 1.18465325685
f(4099.00000000000) = -0.00987852485
f(4100.00000000000) = -1.19532803637
f(4101.00000000000) = -1.28179846378
f(4102.00000000000) = -0.18978929491
f(4103.00000000000) = 1.07671127644
f(4104.00000000000) = 1.35328846575
f(4105.00000000000) = 0.38565848065
f(4106.00000000000) = -0.93654413300
f(4107.00000000000) = -1.39769238986
f(4108.00000000000) = -0.57380870928
f(4109.00000000000) = 0.77763205236
f(4110.00000000000) = 1.41412149130
f(4111.00000000000) = 0.75047415269
f(4112.00000000000) = -0.60315566092
f(4113.00000000000) = -1.40224694147
f(4114.00000000000) = -0.91211885083
f(4115.00000000000) = 0.41660710481
f(4116.00000000000) = 1.36230640957
f(4117.00000000000) = 1.05550748396
f(4118.00000000000) = -0.22172015467
f(4119.00000000000) = -1.29509930562
f(4120.00000000000) = -1.17777012764
f(4121.00000000000) = 0.02239547413
f(4122.00000000000) = 1.20197078026
f(4123.00000000000) = 1.27645969419
f(4124.00000000000) = 0.17737745198
f(4125.00000000000) = -1.08478480157
f(4126.00000000000) = -1.34960091129
f(4127.00000000000) = -0.37360016718
f(4128.00000000000) = 0.94588684769
f(4129.00000000000) = 1.39572985698
f(4130.00000000000) = 0.56234527250
f(4131.00000000000) = -0.78805696213
f(4132.00000000000) = -1.41392326009
f(4133.00000000000) = -0.73983503336
f(4134.00000000000) = 0.61445411112
f(4135.00000000000) = 1.40381697953
f(4136.00000000000) = 0.90251699100
f(4137.00000000000) = -0.42855295689
f(4138.00000000000) = -1.36561329258
f(4139.00000000000) = -1.04713506493
f(4140.00000000000) = 0.23407431231
f(4141.00000000000) = 1.30007684630
f(4142.00000000000) = 1.17079472341
f(4143.00000000000) = -0.03491066879
f(4144.00000000000) = -1.20851935310
f(4145.00000000000) = -1.27102091755
f(4146.00000000000) = -0.16495171201
f(4147.00000000000) = 1.09277333683
f(4148.00000000000) = 1.34580761938
f(4149.00000000000) = 0.36151258318
f(4150.00000000000) = -0.95515545479
f(4151.00000000000) = -1.39365797255
f(4152.00000000000) = -0.55083777753
f(4153.00000000000) = 0.79842012984
f(4154.00000000000) = 1.41361425193
f(4155.00000000000) = 0.72913795002
f(4156.00000000000) = -0.62570442055
f(4157.00000000000) = -1.40527703245
f(4158.00000000000) = -0.89284442148
f(4159.00000000000) = 0.44046523303
f(4160.00000000000) = 1.36881318361
f(4161.00000000000) = 1.03868060578
f(4162.00000000000) = -0.24641013088
f(4163.00000000000) = -1.30495252959
f(4164.00000000000) = -1.16372759069
f(4165.00000000000) = 0.04742312829
f(4166.00000000000) = 1.21497324182
f(4167.00000000000) = 1.26548255996
f(4168.00000000000) = 0.15251304854
f(4169.00000000000) = -1.10067625635
f(4170.00000000000) = -1.34190888719
f(4171.00000000000) = -0.34939667567
f(4172.00000000000) = 0.96434922813
f(4173.00000000000) = 1.39147689891
f(4174.00000000000) = 0.53928712596
f(4175.00000000000) = -0.80872074355
f(4176.00000000000) = -1.41319449105
f(4177.00000000000) = -0.71838374076
f(4178.00000000000) = 0.63690570779
f(4179.00000000000) = 1.40662698583
f(4180.00000000000) = 0.88310190010
f(4181.00000000000) = -0.45234299996
f(4182.00000000000) = -1.37190583194
f(4183.00000000000) = -1.03014476890
f(4184.00000000000) = 0.25872664391
f(4185.00000000000) = 1.30972597349
f(4186.00000000000) = 1.15656928315
f(4187.00000000000) = -0.05993187232
f(4188.00000000000) = -1.22133194077
f(4189.00000000000) = -1.25984505534
f(4190.00000000000) = -0.14006243610
f(4191.00000000000) = 1.10849294096
f(4192.00000000000) = 1.33790502018
f(4193.00000000000) = 0.33725339391
f(4194.00000000000) = -0.97346744739
f(4195.00000000000) = -1.38918680694
f(4196.00000000000) = -0.52769422275
f(4197.00000000000) = 0.81895799625
f(4198.00000000000) = 1.41266401031
f(4199.00000000000) = 0.70757324813
f(4200.00000000000) = -0.64805709524
f(4201.00000000000) = -1.40786673392
f(4202.00000000000) = -0.87329019014
f(4203.00000000000) = 0.46418532707
f(4204.00000000000) = 1.37489099527
f(4205.00000000000) = 1.02152822305
f(4206.00000000000) = -0.27102288642
f(4207.00000000000) = -1.31439680401
f(4208.00000000000) = -1.14932036164
f(4209.00000000000) = 0.07243592086
f(4210.00000000000) = 1.22759495177
f(4211.00000000000) = 1.25410884537
f(4212.00000000000) = 0.12760085016
f(4213.00000000000) = -1.11622277823
f(4214.00000000000) = -1.33379633204
f(4215.00000000000) = -0.32508368929
f(4216.00000000000) = 0.98250939819
f(4217.00000000000) = 1.38678787605
f(4218.00000000000) = 0.51605997617
f(4219.00000000000) = -0.82913108587
f(4220.00000000000) = -1.41202285129
f(4221.00000000000) = -0.69670731911
f(4222.00000000000) = 0.65915770923
f(4223.00000000000) = 1.40899617957
f(4224.00000000000) = 0.86341006033
f(4225.00000000000) = -0.47599128656
f(4226.00000000000) = -1.37776843973
f(4227.00000000000) = -1.01283164332
f(4228.00000000000) = 0.28329789505
f(4229.00000000000) = 1.31896465520
f(4230.00000000000) = 1.14198139408
f(4231.00000000000) = -0.08493429424
f(4232.00000000000) = -1.23376178413
f(4233.00000000000) = -1.24827437948
f(4234.00000000000) = -0.11512926704
f(4235.00000000000) = 1.12386516256
f(4236.00000000000) = 1.32958314468
f(4237.00000000000) = 0.31288851526
f(4238.00000000000) = -0.99147437213
f(4239.00000000000) = -1.38428029420
f(4240.00000000000) = -0.50438529772
f(4241.00000000000) = 0.83923921539
f(4242.00000000000) = 1.41127106422
f(4243.00000000000) = 0.68578680502
f(4244.00000000000) = -0.67020668005
f(4245.00000000000) = -1.41001523430
f(4246.00000000000) = -0.85346228475
f(4247.00000000000) = 0.48775995345
f(4248.00000000000) = 1.38053793988
f(4249.00000000000) = 1.00405571105
f(4250.00000000000) = -0.29555070807
f(4251.00000000000) = -1.32342916920
f(4252.00000000000) = -1.13455295547
f(4253.00000000000) = 0.09742601326
f(4254.00000000000) = 1.23983195470
f(4255.00000000000) = 1.24234211477
f(4256.00000000000) = 0.10264866387
f(4257.00000000000) = -1.13141949520
f(4258.00000000000) = -1.32526578819
f(4259.00000000000) = -0.30066882730
f(4260.00000000000) = 1.00036166681
f(4261.00000000000) = 1.38166425785
f(4262.00000000000) = 0.49267110210
f(4263.00000000000) = -0.84928159285
f(4264.00000000000) = -1.41040870800
f(4265.00000000000) = -0.67481256145
f(4266.00000000000) = 0.68120314205
f(4267.00000000000) = 1.41092381827
f(4268.00000000000) = 0.84344764279
f(4269.00000000000) = -0.49949040572
f(4270.00000000000) = -1.38319927872
f(4271.00000000000) = -0.99520111382
f(4272.00000000000) = 0.30778036552
f(4273.00000000000) = 1.32778999621
f(4274.00000000000) = 1.12703562779
f(4275.00000000000) = -0.10991009922
f(4276.00000000000) = -1.24580498789
f(4277.00000000000) = -1.23631251602
f(4278.00000000000) = -0.09016001847
f(4279.00000000000) = 1.13888518427
f(4280.00000000000) = 1.32084460082
f(4281.00000000000) = 0.28842558277
f(4282.00000000000) = -1.00917058594
f(4283.00000000000) = -1.37893997197
f(4284.00000000000) = -0.48091830707
f(4285.00000000000) = 0.85925743148
f(4286.00000000000) = 1.40943585019
f(4287.00000000000) = 0.66378544819
f(4288.00000000000) = -0.69214623368
f(4289.00000000000) = -1.41172186030
f(4290.00000000000) = -0.83336691905
f(4291.00000000000) = 0.51118172430
f(4292.00000000000) = 1.38575224777
f(4293.00000000000) = 0.98626854536
f(4294.00000000000) = -0.31998590924
f(4295.00000000000) = -1.33204679458
f(4296.00000000000) = -1.11943000002
f(4297.00000000000) = 0.12238557403
f(4298.00000000000) = 1.25168041573
f(4299.00000000000) = 1.23018605563
